"id","geom","tipo","nome","enderezo","concello","cp","telefono","longitud","latitud"
8896,POINT (-7.8698084 43.7412174),vivendas_turisticas,MARÍA AMELIA ARMADA PARDO,"TR. DA MARIÑA, Nº 1",cariño,"15360",,-7.8698084,43.7412174
8897,POINT (-7.8778826 43.732363),vivendas_turisticas,MARÍA DEL CARMEN FRAGA REIMÚNDEZ,"SAGRÓN Nº 68, PISO 2",cariño,"15365",,-7.8778826,43.732363
8899,POINT (-7.8722399261315 43.740114183423),vivendas_turisticas,MARIA LUISA ROLLE FERNANDEZ,"AV CONSTITUCION Nº 80, PISO 5",cariño,"15360",,-7.8722399261315,43.740114183423
8901,POINT (-7.8683243363988 43.7424886256497),vivendas_turisticas,MARÍA OLGA GARCÍA PÉREZ,"TR. CENTEAS, Nº 10",cariño,"15360",,-7.8683243363988,43.7424886256497
8902,POINT (-7.8771215773854 43.7076304184756),vivendas_turisticas,MARROCOS,MARROCOS Nº 5,cariño,"15365",,-7.8771215773854,43.7076304184756
8903,POINT (-7.8737173737576 43.7376330375348),vivendas_turisticas,MODESTO DOCAL LOUREIRO,"RÚA MAGULEIRO Nº 4, PISO 2º LETRA C",cariño,"15360",,-7.8737173737576,43.7376330375348
8904,POINT (-7.8730838454429 43.7378827325023),vivendas_turisticas,MODESTO DOCAL LOUREIRO,"RÚA RIO SIL Nº 38, PISO 2º LETRA J",cariño,"15360",,-7.8730838454429,43.7378827325023
8905,POINT (-7.8782852965981 43.7364055083852),vivendas_turisticas,MÓNICA FERREIRO CARRACEDO,"ESTR. BARREIROS Nº 53, PISO 2º LETRA A",cariño,"15365",,-7.8782852965981,43.7364055083852
8906,POINT (-7.881363517712 43.7350322485396),vivendas_turisticas,MURELA 17,LG. MURELA Nº 17,cariño,"15360",,-7.881363517712,43.7350322485396
8907,POINT (-7.8769284103177 43.7374593910382),vivendas_turisticas,OLGA MARÍA CARRETERO MORALES,"RÚA EDUARDO PONDAL Nº 37 BLOQUE 2, PISO 1 LETRA F",cariño,"15365",,-7.8769284103177,43.7374593910382
8908,POINT (-7.8769284103177 43.7374593910382),vivendas_turisticas,OLGA MARÍA CARRETERO MORALES,"RÚA EDUARDO PONDAL Nº 37 BLOQUE 2, PISO 1 LETRA G",cariño,"15365",,-7.8769284103177,43.7374593910382
8910,POINT (-7.9041632883326 43.6882650934317),vivendas_turisticas,OS AVUIÑOS,PLANTIO Nº 2,cariño,"15366",,-7.9041632883326,43.6882650934317
8912,POINT (-7.875876025458 43.7357965337832),vivendas_turisticas,PABLO DEL CAMPO PUERTA,"AV CONSTITUCION Nº 132, PISO 5º LETRA E",cariño,"15365",,-7.875876025458,43.7357965337832
8918,POINT (-7.8730838454429 43.7378827325023),vivendas_turisticas,RIO  SIL 22 B2 2ºE1,"RIO SIL Nº 22, PISO 2º LETRA E1",cariño,"15365",,-7.8730838454429,43.7378827325023
8919,POINT (-7.8729748501105 43.7380228057822),vivendas_turisticas,RIO SIL Nº22 1ºA,"RIO SIL Nº 22, PISO 1º LETRA A",cariño,"15360",,-7.8729748501105,43.7380228057822
8920,POINT (-7.8729748501105 43.7380228057822),vivendas_turisticas,RIO SIL Nº22 4ºC,"RIO SIL Nº 22, PISO 4º LETRA C",cariño,"15360",,-7.8729748501105,43.7380228057822
8921,POINT (-7.8729748501105 43.7380228057822),vivendas_turisticas,RIO SIL 22 3ºC,"RIO SIL Nº 22, PISO 3º LETRA C",cariño,"15360",,-7.8729748501105,43.7380228057822
8922,POINT (-7.8745542046127 43.7354823493311),vivendas_turisticas,ROBERTO VILLAR FRAGA,"RÚA RIO MIÑO Nº 18, PISO 3 LETRA C",cariño,"15360",,-7.8745542046127,43.7354823493311
8923,POINT (-7.8749365 43.7360922),vivendas_turisticas,ROSALIA DE CASTRO 17,ROSALIA DE CASTRO Nº 17,cariño,"15360",,-7.8749365,43.7360922
8924,POINT (-7.8673093669335 43.742068178204),vivendas_turisticas,ROSARIO 40,RÚA ROSARIO Nº 40,cariño,"15360",,-7.8673093669335,43.742068178204
8926,POINT (-7.8673337781311 43.7417637388057),vivendas_turisticas,SANTOS,RÚA SANTOS Nº 38,cariño,"15360",,-7.8673337781311,43.7417637388057
8927,POINT (-7.868143909014 43.7412373853972),vivendas_turisticas,SANTOS 1 4A,"SANTOS Nº 1, PISO 4 LETRA A",cariño,"15360",,-7.868143909014,43.7412373853972
8928,POINT (-7.8670828690789 43.741657400269),vivendas_turisticas,TERESA,"RÚA SANTA APOLONIA, Nº 20 -, PISO 1º",cariño,"15360",,-7.8670828690789,43.741657400269
32835,POINT (-8.0159 42.892),desfibrilador,"Canteras de Richinol, S.L.",,melide,,,-8.0159,42.892
8929,POINT (-7.8698084 43.7412174),vivendas_turisticas,TERESITA ZARATAN MANLANGIT,"RÚA CAMPO, Nº 12 -, PISO 2º",cariño,"15360",,-7.8698084,43.7412174
8931,POINT (-7.8798110565219 43.745239834913),vivendas_turisticas,VILAR,"LG. VILAR, Nº 79",cariño,"15360",,-7.8798110565219,43.745239834913
8932,POINT (-7.875137008466 43.7403551270876),vivendas_turisticas,VIVIENDA DE USO TURÍSTICO,"RÚA PÉREZ LUGIN Nº 15, PISO 2º",cariño,"15360",,-7.875137008466,43.7403551270876
8945,POINT (-9.0818028195116 42.8279166890491),vivendas_turisticas,A XANA,"LG. NOUTIGOS,, S/N",carnota,"15293",,-9.0818028195116,42.8279166890491
8946,POINT (-9.0898114344903 42.8217281434362),vivendas_turisticas,A XESTEIRA,"RÚA SANTA COLUMBA Nº 12, PISO 3º LETRA D",carnota,"15293",,-9.0898114344903,42.8217281434362
8947,POINT (-9.1333981204872 42.7984620540413),vivendas_turisticas,ABEIRADA,"URBANIZACIÓN ABEIRADA, Nº 4, PISO BAIXO LETRA ESDA.",carnota,"15292",,-9.1333981204872,42.7984620540413
8948,POINT (-9.0878032 42.821959),vivendas_turisticas,AGRO DA HERMIDA,"ESTR. C-550 Nº 100, PISO 2º",carnota,"15293",,-9.0878032,42.821959
8949,POINT (-9.0878032 42.821959),vivendas_turisticas,AGRO DA HERMIDA,"ESTR. C-550 Nº 100, PISO 1º",carnota,"15293",,-9.0878032,42.821959
8950,POINT (-9.0878032 42.821959),vivendas_turisticas,AGRO DA HERMIDA,"ESTR. C-550 Nº 100, PISO 3º",carnota,"15294",,-9.0878032,42.821959
8951,POINT (-9.0878032 42.821959),vivendas_turisticas,AGRO DE HERMIDA,"ESTR. C-550 Nº 100, PISO 2",carnota,"15293",,-9.0878032,42.821959
8952,POINT (-9.1019612808786 42.8456195486337),vivendas_turisticas,AGRO DE LAMAS DE CASTELO,RÚA LG. PEDRAFILG.EIRA,carnota,"15293",,-9.1019612808786,42.8456195486337
8953,POINT (-9.0887635183496 42.8492540816604),vivendas_turisticas,AGRO DO CAMPO,PIÑEIROS Nº 022,carnota,"15293",,-9.0887635183496,42.8492540816604
8954,POINT (-9.1139373976611 42.7768853484991),vivendas_turisticas,AGUSTÍN,"RÚA LARIÑO, Nº 368 -, PISO 2º",carnota,"15293",,-9.1139373976611,42.7768853484991
8955,POINT (-9.0905873133298 42.8314152683025),vivendas_turisticas,AGUSTÍN BLANCO RAMA,"LG. PEDRAFIGUEIRA, Nº 160",carnota,"15293",,-9.0905873133298,42.8314152683025
8956,POINT (-9.0905873133298 42.8314152683025),vivendas_turisticas,AGUSTÍN BLANCO RAMA,"LG. PEDRAFIGUEIRA, Nº 158",carnota,"15293",,-9.0905873133298,42.8314152683025
8957,POINT (-9.1214089948387 42.8512222219017),vivendas_turisticas,AGUSTÍN NOCEDA GONZÁLEZ,"LG. CALDEBARCOS, Nº 157 LETRA PORTA A",carnota,"15294",,-9.1214089948387,42.8512222219017
8958,POINT (-9.1322985366147 42.8557365915561),vivendas_turisticas,ALBERTO RODRÍGUEZ GONZÁLEZ,"LG. DE PANCHES, Nº 17",carnota,"15292",,-9.1322985366147,42.8557365915561
8959,POINT (-9.1183909273524 42.8521165491143),vivendas_turisticas,ALFREDO,"ALDEA CALDEBARCOS, Nº 201",carnota,"15294",,-9.1183909273524,42.8521165491143
8961,POINT (-9.0764316912457 42.8540611943922),vivendas_turisticas,ALICIA BELEN FIGUEIRAS QUINTELA,LOUREDO Nº 107,carnota,"15293",,-9.0764316912457,42.8540611943922
8962,POINT (-9.1308846541033 42.7978411351604),vivendas_turisticas,AMADOR,"LG. MIÑARZO,, S/N",carnota,"15292",,-9.1308846541033,42.7978411351604
8963,POINT (-9.1333734370343 42.892979834352),vivendas_turisticas,AMARO BRAVO RODRÍGUEZ,"PINDO NORTE, Nº 17",carnota,"15295",,-9.1333734370343,42.892979834352
8964,POINT (-9.1380936575154 42.8661423166119),vivendas_turisticas,ANA MARÍA COSTA FORMOSO,LG. CURRA,carnota,"15295",,-9.1380936575154,42.8661423166119
8966,POINT (-9.0860939268259 42.8330790161657),vivendas_turisticas,ANDRADE,"LG. PEDRAFIGUEIRA, Nº 42",carnota,"15293",,-9.0860939268259,42.8330790161657
8967,POINT (-9.1019612808786 42.8456195486337),vivendas_turisticas,ANTÍA,"LG. LARIÑO, Nº 260",carnota,"15292",,-9.1019612808786,42.8456195486337
8968,POINT (-9.1173248834727 42.8529598241439),vivendas_turisticas,ANTONIO LADO FORMOSO,"LG. CALDEBARCOS, Nº 216 -, PISO 1º",carnota,"15293",,-9.1173248834727,42.8529598241439
8969,POINT (-9.1173248834727 42.8529598241439),vivendas_turisticas,ANTONIO LADO FORMOSO,"LG. CALDEBARCOS, Nº 216 , PISO BAIXO LETRA B",carnota,"15293",,-9.1173248834727,42.8529598241439
8970,POINT (-9.1173248834727 42.8529598241439),vivendas_turisticas,ANTONIO LADO FORMOSO,"LG. CALDEBARCOS, Nº 216, PISO BAIXO LETRA A",carnota,"15293",,-9.1173248834727,42.8529598241439
8971,POINT (-9.088253376554 42.8242115048067),vivendas_turisticas,ANTONIO MARÍA GONZÁLEZ RIGAUT,"LG. A XESTOSA DAS BREAS, Nº 36",carnota,"15293",,-9.088253376554,42.8242115048067
8974,POINT (-9.1019612808786 42.8456195486336),vivendas_turisticas,ARANZAZU BATARRITA IÑARRITU,"ESTR. PUERTO O'PINDO Nº 2, PISO 2º LETRA B",carnota,"15296",,-9.1019612808786,42.8456195486336
8975,POINT (-9.1372638557945 42.8644160075717),vivendas_turisticas,AS EIRAS,A CURRA Nº 35,carnota,"15293",,-9.1372638557945,42.8644160075717
8977,POINT (-9.0889648642983 42.8223109114608),vivendas_turisticas,AT CARNOTA,"PR. DE GALICIA, Nº 21 -, PISO 2º LETRA A",carnota,"15293",,-9.0889648642983,42.8223109114608
8992,POINT (-9.0923885 42.8484512),vivendas_turisticas,BOCA DO RÍO ,"LG. A PERECHA, Nº 80",carnota,"15289",,-9.0923885,42.8484512
8994,POINT (-9.0884872242058 42.8255433181698),vivendas_turisticas,BREAS,"RÚA BREAS Nº BLOQUE 4, PISO 3 LETRA G",carnota,"15293",,-9.0884872242058,42.8255433181698
8995,POINT (-9.104133895649 42.8121752660256),vivendas_turisticas,CACHO,"LG. MACEIRAS, Nº 2",carnota,"15293",,-9.104133895649,42.8121752660256
8998,POINT (-9.0852705786286 42.8461506176485),vivendas_turisticas,CANEDO,"LG. CANEDO, Nº 18 BLOQUE B",carnota,"15295",,-9.0852705786286,42.8461506176485
8999,POINT (-9.1274943269015 42.7995808565714),vivendas_turisticas,CARBALIÑO,"RÚA MAR DE LIRA, Nº 104",carnota,"15292",,-9.1274943269015,42.7995808565714
9000,POINT (-9.0997665 42.8122926),vivendas_turisticas,CARNOTA BEACH,"LG. SARNÁS, Nº 157",carnota,"15293",,-9.0997665,42.8122926
9002,POINT (-9.1165861 42.7771473),vivendas_turisticas,CASA ANTONIO,"LG. LARIÑO, Nº 218",carnota,"15292",,-9.1165861,42.7771473
9005,POINT (-9.1235090900722 42.7999192327865),vivendas_turisticas,CASA BELEN,"LG. SESTELO, S/N",carnota,"15293",,-9.1235090900722,42.7999192327865
9008,POINT (-9.121637 42.8519216),vivendas_turisticas,CASA DA ALBELA,LG. GÁNDARA DE CALDEBARCOS Nº 2,carnota,"15295",,-9.121637,42.8519216
9009,POINT (-9.0889051319661 42.8314759703399),vivendas_turisticas,CASA DA HORTA,LG. PEDRAFIGUEIRA Nº 68,carnota,"15293",,-9.0889051319661,42.8314759703399
9010,POINT (-9.1208365577524 42.7976057137738),vivendas_turisticas,CASA DA PÍA,"LG. RATES, S/N, PISO BAIXO",carnota,"15292",,-9.1208365577524,42.7976057137738
9013,POINT (-9.0887035336287 42.8372681142445),vivendas_turisticas,CASA DE FREÁN,RÚA FREÁN Nº 5,carnota,"15293",,-9.0887035336287,42.8372681142445
9014,POINT (-9.1019612808786 42.8456195486336),vivendas_turisticas,CASA DE JON,LG. LARIÑO Nº 193,carnota,"15292",,-9.1019612808786,42.8456195486336
9024,POINT (-9.103215952023 42.8103813557983),vivendas_turisticas,CASA MACEIRAS,RÚA LG. MACEIRAS Nº 44,carnota,"15292",,-9.103215952023,42.8103813557983
9025,POINT (-9.1160954680717 42.8043442017511),vivendas_turisticas,CASA MACHINA,LG. SOFAN Nº 56,carnota,"15292",,-9.1160954680717,42.8043442017511
9026,POINT (-9.0727338255574 42.8548506680801),vivendas_turisticas,CASA MARINA,"LG. LOUREDO, Nº 100",carnota,"15295",,-9.0727338255574,42.8548506680801
9050,POINT (-9.0915061248856 42.8683292274579),vivendas_turisticas,DA FORA,LG. CORNIDO Nº 1,carnota,"15293",,-9.0915061248856,42.8683292274579
9051,POINT (-9.1019621177108 42.8456007963208),vivendas_turisticas,DELFIN,"URBANIZACIÓN TALLO DO ESPIÑO, Nº 1, PISO ÁTICO LETRA C",carnota,"15295",,-9.1019621177108,42.8456007963208
9052,POINT (-9.1169012358702 42.8531996189001),vivendas_turisticas,DO COBERTO,"ESTR. CALDEBARCOS, Nº 219",carnota,"15294",,-9.1169012358702,42.8531996189001
9053,POINT (-9.1169012358702 42.8531996189001),vivendas_turisticas,DO FORNO,"ESTR. CALDEBARCOS, Nº 219",carnota,"15294",,-9.1169012358702,42.8531996189001
9054,POINT (-9.0912024 42.8554316),vivendas_turisticas,DO ROSSO,LG. VILAR DE PARADA Nº 3,carnota,"15293",,-9.0912024,42.8554316
9055,POINT (-9.0895807593444 42.8229643755057),vivendas_turisticas,DOMINGO CASTIÑEIRA GARCÍA,"RÚA DA IGLESIA, Nº 6 -, PISO 2º",carnota,"15293",,-9.0895807593444,42.8229643755057
9056,POINT (-9.1346093006785 42.8944937944532),vivendas_turisticas,DOMINGO LOURO LOURO,"LG. PINDO NORTE Nº 288, PISO 1",carnota,"15296",,-9.1346093006785,42.8944937944532
9057,POINT (-9.1019612808786 42.8456195486337),vivendas_turisticas,DOMINGO PIÑEIRO PIÑEIRO,"RÚA PINDO NORTE, Nº 190",carnota,"15296",,-9.1019612808786,42.8456195486337
9058,POINT (-9.1135822 42.8886057),vivendas_turisticas,DOMINGO RIVEIRO CASAIS,"RÚA PINDO SUR, Nº 127",carnota,"15296",,-9.1135822,42.8886057
9059,POINT (-9.089969 42.8483887),vivendas_turisticas,DUQUE,"LG. PIÑEIROS, Nº 78, PISO 1º",carnota,"15293",,-9.089969,42.8483887
9061,POINT (-9.1158166024454 42.7762465822117),vivendas_turisticas,EMILIA RIOS NOYA,"LG. LARIÑO, S/N, PISO BX",carnota,"15292",,-9.1158166024454,42.7762465822117
32283,POINT (-8.7564 42.2073),desfibrilador,DALPHI METAL VIGO (NAVE E),,vigo,,,-8.7564,42.2073
9062,POINT (-9.1158166024454 42.7762465822117),vivendas_turisticas,EMILIA RIOS NOYA,"LG. LARIÑO, S/N, PISO BX",carnota,"15292",,-9.1158166024454,42.7762465822117
9063,POINT (-9.1322601234879 42.8521900709946),vivendas_turisticas,EMILIA RIVEIRO FERNANDEZ,LG. PANCHES Nº 49,carnota,"15294",,-9.1322601234879,42.8521900709946
9064,POINT (-9.1328085791524 42.7982140552346),vivendas_turisticas,ENGRACIA,"LG. MIÑARZO, Nº 119",carnota,"15292",,-9.1328085791524,42.7982140552346
9066,POINT (-9.0910796531033 42.8321204398066),vivendas_turisticas,ESTHER GÓMEZ FERNÁNDEZ,"PEDRAFIGUEIRA, SN",carnota,"15293",,-9.0910796531033,42.8321204398066
9067,POINT (-9.1019612808786 42.8456195486337),vivendas_turisticas,EUSEBIO LEIS FORMOSO,"LG. LARIÑO,, S/N, PISO BAIXO",carnota,"15293",,-9.1019612808786,42.8456195486337
9068,POINT (-9.1139373976611 42.7768853484991),vivendas_turisticas,EUSEBIO LEIS FORMOSO,"LG. LARIÑO, Nº S/N -, PISO 1º",carnota,"15293",,-9.1139373976611,42.7768853484991
4973,POINT (-8.10614 41.86378),pensiones,AS TERMAS,Nº 9,lobios,"32895","988448284",-8.10614,41.86378
9084,POINT (-9.0848361538126 42.8470675930999),vivendas_turisticas,INÉS LADO HERMIDA,"LG. CANEDO, Nº 12 -, PISO 1º",carnota,"15293",,-9.0848361538126,42.8470675930999
9085,POINT (-9.1122975847654 42.7686993786041),vivendas_turisticas,INSUELA,"RÚA GÁNDARA, Nº 1 BLOQUE 1 -, PISO 1º LETRA A",carnota,"15295",,-9.1122975847654,42.7686993786041
9088,POINT (-9.0912024 42.8554316),vivendas_turisticas,JOAQUINA MARÍA CAMBEIRO BLANCO,"RÚA VILAR DE PARADA, Nº 51",carnota,"15293",,-9.0912024,42.8554316
9089,POINT (-9.1019612808786 42.8456195486337),vivendas_turisticas,JORGE FERNÁNDEZ LESTÓN ,"LG. PEDRAFIGUEIRA - LAMAS DE CASTELO, Nº 38 BLOQUE ES. 4 -, PISO 1º",carnota,"15293",,-9.1019612808786,42.8456195486337
9090,POINT (-9.1292229056578 42.7985543455931),vivendas_turisticas,JORGE OTERO MUIÑO,"LG. MIÑARZO, S/N",carnota,"15292",,-9.1292229056578,42.7985543455931
9091,POINT (-9.1122975847654 42.7686993786041),vivendas_turisticas,JORGE POSADA FORMOSO,ALDEA GANDARA DE LARIÑO POLIGONO 4 PARCELA 376 Nº 105A,carnota,"15292",,-9.1122975847654,42.7686993786041
32906,POINT (-8.6493 42.0486),desfibrilador,Residencia Paz y Bien,,tui,,,-8.6493,42.0486
9094,POINT (-9.1353005353138 42.8033414424195),vivendas_turisticas,JOSÉ ANTONIO LOURO GARCÍA,PORTOCUBELO Nº 20 LETRA PORTA 1,carnota,"15292",,-9.1353005353138,42.8033414424195
9095,POINT (-9.1318981946104 42.8985243041278),vivendas_turisticas,JOSÉ ANTONIO REBOURAS GÓMEZ,"RÚA PINDO NORTE, Nº 223B BLOQUE 4, PISO BAIXO LETRA C",carnota,"15296",,-9.1318981946104,42.8985243041278
9096,POINT (-9.1318981946104 42.8985243041278),vivendas_turisticas,JOSÉ ANTONIO REBOURAS GÓMEZ,"RÚA PINDO NORTE, Nº 223 BLOQUE 1 ESDA. -, PISO 3º LETRA C",carnota,"15296",,-9.1318981946104,42.8985243041278
9097,POINT (-9.0882393042886 42.8235209840391),vivendas_turisticas,JOSÉ CAAMAÑO CUBELO,"RÚA AS BREAS (EDIFICIO O HERBAL), Nº 13 BLOQUE 2 -  , PISO 3º LETRA C",carnota,"15293",,-9.0882393042886,42.8235209840391
9098,POINT (-9.0834241 42.8318763),vivendas_turisticas,JOSÉ CAAMAÑO CUBELO,"RÚA AS BREAS (EDIFICIO BANCO SANTANDER), Nº 1 -, PISO 2º LETRA ESDA.",carnota,"15293",,-9.0834241,42.8318763
9099,POINT (-9.1346093006785 42.8944937944532),vivendas_turisticas,JOSE DOMINGO LOURO CASAIS,"LG. PINDO NORTE Nº 288, PISO 2",carnota,"15296",,-9.1346093006785,42.8944937944532
9100,POINT (-9.0895421812016 42.8224933605395),vivendas_turisticas,JOSÉ GOYANES ALVELA,"PR. GALICIA, Nº 12, PISO BAIXO",carnota,"15293",,-9.0895421812016,42.8224933605395
9102,POINT (-9.1355824458409 42.8017240092294),vivendas_turisticas,JOSE MANUEL LADO BLANCO,RÚA PORTOCUBELO Nº 3,carnota,"15292",,-9.1355824458409,42.8017240092294
9103,POINT (-9.0847659804571 42.8522240954842),vivendas_turisticas,JOSÉ MIGUEL FERNÁNDEZ SIABA,PERALBAR Nº 0,carnota,"15293",,-9.0847659804571,42.8522240954842
9104,POINT (-9.1122975847654 42.7686993786041),vivendas_turisticas,JUAN  LUIS RODRIGUEZ MONTEAGUDO,LG. GANDARA Nº 4,carnota,"15293",,-9.1122975847654,42.7686993786041
9105,POINT (-9.126992165256 42.799379575707),vivendas_turisticas,JUAN JOSE SENDON RAMA,LG. LIRA Nº 66,carnota,"15292",,-9.126992165256,42.799379575707
4987,POINT (-6.9806703814515 42.4191180288279),pensiones,O PRADO DO FORNO,LG. Nº 24,o barco de valdeorras,"32315",,-6.9806703814515,42.4191180288279
9113,POINT (-9.1061024603054 42.8113822265453),vivendas_turisticas,LA CANDELARIA,ALDEA TEIXUEIRA Nº 4,carnota,"15292",,-9.1061024603054,42.8113822265453
9115,POINT (-9.1158166024454 42.7762465822117),vivendas_turisticas,LARIÑO,RÚA LARIÑO,carnota,"15292",,-9.1158166024454,42.7762465822117
9116,POINT (-9.1157119876266 42.7768023237347),vivendas_turisticas,LARIÑO,"LG. LARIÑO, Nº 69",carnota,"15292",,-9.1157119876266,42.7768023237347
9120,POINT (-9.1165861 42.7771473),vivendas_turisticas,LEIRADAL,"LG. LARIÑO, Nº 321 -, PISO 1º",carnota,"15292",,-9.1165861,42.7771473
9121,POINT (-9.1308846541033 42.7978411351604),vivendas_turisticas,LIRA,LG. MIÑARZO,carnota,"15292",,-9.1308846541033,42.7978411351604
9122,POINT (-9.1340266587031 42.7991708304696),vivendas_turisticas,LIRA,RÚA MIÑARZO Nº 95,carnota,"15292",,-9.1340266587031,42.7991708304696
9123,POINT (-9.0912024 42.8554316),vivendas_turisticas,LOLA,"LG. VILAR DE CARNOTA, Nº 164",carnota,"15293",,-9.0912024,42.8554316
9124,POINT (-9.0886435722429 42.8235365826474),vivendas_turisticas,LORENZO DOSIL GONZÁLEZ,"RÚA BREAS, Nº 12",carnota,"15293",,-9.0886435722429,42.8235365826474
9125,POINT (-9.0878032 42.821959),vivendas_turisticas,LUAR DE LARIÑO,LG. CAMPO Nº 197,carnota,"15292",,-9.0878032,42.821959
9126,POINT (-9.1355824458409 42.8017240092294),vivendas_turisticas,LUCÍA 1,"LG. PORTOCUBELO, Nº S/N BLOQUE 1 -, PISO 1º LETRA A",carnota,"15292",,-9.1355824458409,42.8017240092294
9127,POINT (-9.1355824458409 42.8017240092294),vivendas_turisticas,LUCÍA 2,"LG. PORTOCUBELO, Nº S/N BLOQUE 1 -, PISO 1º LETRA B",carnota,"15292",,-9.1355824458409,42.8017240092294
9128,POINT (-9.1318981946104 42.8985243041278),vivendas_turisticas,LUIS GARCÍA DADEBAT,"RÚA O PINDO NORTE, Nº 223 BLOQUE 5 -, PISO 2º LETRA A",carnota,"15296",,-9.1318981946104,42.8985243041278
9129,POINT (-9.0944324857704 42.8162928673221),vivendas_turisticas,LUISA RAMA OTERO,LG. DE VILAR Nº 148,carnota,"15293",,-9.0944324857704,42.8162928673221
9130,POINT (-9.1406212 42.8817046),vivendas_turisticas,Mª CARMEN OTERO ROEL,"LG. PORTO DE QUILMAS, Nº 2",carnota,"15295",,-9.1406212,42.8817046
9131,POINT (-9.1067620368796 42.8112011277386),vivendas_turisticas,MACEIRAS 1,"LG. TEIXOEIRA, Nº 32 -, PISO 1º",carnota,"15293",,-9.1067620368796,42.8112011277386
9132,POINT (-9.1067620368796 42.8112011277386),vivendas_turisticas,MACEIRAS 2,"LG. TEIXOEIRA, Nº 32 -, PISO 2º",carnota,"15293",,-9.1067620368796,42.8112011277386
9133,POINT (-9.0878032 42.821959),vivendas_turisticas,MAELOC 1,"CAMPO Nº 190, PISO BAIXO LETRA 1",carnota,"15292",,-9.0878032,42.821959
9134,POINT (-9.0878032 42.821959),vivendas_turisticas,MAELOC 2,"LG. CAMPO Nº 190, PISO BAJO LETRA 2",carnota,"15292",,-9.0878032,42.821959
9135,POINT (-9.0878032 42.821959),vivendas_turisticas,MAELOC 3,"CAMPO Nº 190, PISO BAIXO LETRA 3",carnota,"15292",,-9.0878032,42.821959
9136,POINT (-9.0878032 42.821959),vivendas_turisticas,MAELOC 4,"CAMPO Nº 190, PISO BAIXO LETRA 4",carnota,"15292",,-9.0878032,42.821959
9138,POINT (-9.1339707064827 42.8966678245606),vivendas_turisticas,MANUEL DÍAZ OTERO,"LG. PINDO NORTE, Nº 226 -, PISO 1º LETRA DTA.",carnota,"15296",,-9.1339707064827,42.8966678245606
9139,POINT (-9.0886818271398 42.8490421595388),vivendas_turisticas,MANUEL GOYANES MARTÍNEZ,"LG. PIÑEIROS, Nº 18",carnota,"15293",,-9.0886818271398,42.8490421595388
9140,POINT (-9.0941783087008 42.8506887170867),vivendas_turisticas,MANUEL TRILLO LEMA,LG. O VISO Nº 64,carnota,"15293",,-9.0941783087008,42.8506887170867
9141,POINT (-9.0829289653507 42.8457246742614),vivendas_turisticas,MANUELA LEIS RAMA ,"LG. CANEDO, Nº 48",carnota,"15293",,-9.0829289653507,42.8457246742614
9142,POINT (-9.0878032 42.821959),vivendas_turisticas,MANUELA LOURO RIVEIRO,"ESTR. GENERAL, Nº 309 -, PISO 3º",carnota,"15296",,-9.0878032,42.821959
9143,POINT (-9.0878032 42.821959),vivendas_turisticas,MANUELA LOURO RIVEIRO,"ESTR. GENERAL, Nº 310",carnota,"15296",,-9.0878032,42.821959
9144,POINT (-9.1122975847654 42.768699378604),vivendas_turisticas,MANUELA LOURO SENDÓAN,"LG. LA GANDARA, S/N",carnota,"15292",,-9.1122975847654,42.768699378604
